
 --- Table  1: Summary of nuclide data: 

 Data for 282 nuclides included in calculation:

 - 282 Transport nuclides
 - No dosimetry nuclides
 - No decay nuclides
 - 8094 reaction channels
 - 3441 special reactions
 - No transmutation reactions
 - 79 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - All reaction linked to target

 Columns:

  1. Index
  2. Level (first occurence in transmutation paths)
  3. Name (nuclide identifier data)
  4. Library ID
  5. Primary data type: TRA = transport
                        DOS = dosimetry
                        SAB = thermal scattering
                        DEC = only decay data
                        STR = only structural data (mass)
                        PHO = photon interaction data
  6. Z (atomic number)
  7. A (isotope number)
  8. I (isomeric state)
  9. Atomic weight
 10. Temperature (in Kelvin)
 11. Decay constant (1/s)
 12. Flags: I - nuclide is present in initial composition
            B - nuclide is involved in burnup calculation
            A - nuclide is produced as activation product
            D - nuclide is produced as decay product
            F - nuclide is produced as fission product
            B - nuclide is produced in decay or transmutation branching
            T - nuclide has neutron transport cross section data
            S - nuclide has S(a,b) data
            I - nuclide has isomeric branching reactions
            F - nuclide is fissile
            P - nuclide is a delayed neutron precursor
            D - nuclide has delayed neutron data
            U - nuclide has uses ures ptable data
            T - nuclide cross sections are adjusted by TMS
            D - nuclide has dosimetry cross section data
            R - nuclide has radioactive decay data
            N - nuclide has neutron-induced fission yield data
            S - nuclide has spontaneous fission yield data
            P - nuclide has photon transport cross section data
            T - nuclide has supplementary transmutation cross section data

  175   0  59141.09c     09c  TRA   59 141 0  140.90748   908.0          N/A  I-----T-I-----------  praseodymium 141 (Pr-141)
  176   0  59142.09c     09c  TRA   59 142 0  141.91008   908.0          N/A  I-----T-------------  praseodymium 142 (Pr-142)
  177   0  59143.09c     09c  TRA   59 143 0  142.91068   908.0          N/A  I-----T-I-----------  praseodymium 143 (Pr-143)
  178   0  60142.09c     09c  TRA   60 142 0  141.90806   908.0          N/A  I-----T-------------  neodymium 142 (Nd-142)
  179   0  60143.09c     09c  TRA   60 143 0  142.90968   908.0          N/A  I-----T-------------  neodymium 143 (Nd-143)
  180   0  60144.09c     09c  TRA   60 144 0  143.91026   908.0          N/A  I-----T-------------  neodymium 144 (Nd-144)
  181   0  60145.09c     09c  TRA   60 145 0  144.91288   908.0          N/A  I-----T-------------  neodymium 145 (Nd-145)
  182   0  60146.09c     09c  TRA   60 146 0  145.91348   908.0          N/A  I-----T-------------  neodymium 146 (Nd-146)
  183   0  60147.09c     09c  TRA   60 147 0  146.91609   908.0          N/A  I-----T-------------  neodymium 147 (Nd-147)
  184   0  60148.09c     09c  TRA   60 148 0  147.91668   908.0          N/A  I-----T-------------  neodymium 148 (Nd-148)
  185   0  60150.09c     09c  TRA   60 150 0  149.92090   908.0          N/A  I-----T-------------  neodymium 150 (Nd-150)
  186   0  61147.09c     09c  TRA   61 147 0  146.91508   908.0          N/A  I-----T-I-----------  promethium 147 (Pm-147)
  187   0  61148.09c     09c  TRA   61 148 0  147.91668   908.0          N/A  I-----T-------------  promethium 148 (Pm-148)
  188   0  61348.09c     09c  TRA   61 148 1  147.92071   908.0          N/A  I-----T-------------  promethium 148m (Pm-148m)
  189   0  61149.09c     09c  TRA   61 149 0  148.91830   908.0          N/A  I-----T-------------  promethium 149 (Pm-149)
  190   0  61151.09c     09c  TRA   61 151 0  150.92150   908.0          N/A  I-----T-------------  promethium 151 (Pm-151)
  191   0  62144.09c     09c  TRA   62 144 0  143.91228   908.0          N/A  I-----T-------------  samarium 144 (Sm-144)
  192   0  62147.09c     09c  TRA   62 147 0  146.91508   908.0          N/A  I-----T-------------  samarium 147 (Sm-147)
  193   0  62148.09c     09c  TRA   62 148 0  147.91466   908.0          N/A  I-----T-------------  samarium 148 (Sm-148)
  194   0  62149.09c     09c  TRA   62 149 0  148.91728   908.0          N/A  I-----T-------------  samarium 149 (Sm-149)
  195   0  62150.09c     09c  TRA   62 150 0  149.91686   908.0          N/A  I-----T-------------  samarium 150 (Sm-150)
  196   0  62151.09c     09c  TRA   62 151 0  150.91948   908.0          N/A  I-----T-------------  samarium 151 (Sm-151)
  197   0  62152.09c     09c  TRA   62 152 0  151.92008   908.0          N/A  I-----T-------------  samarium 152 (Sm-152)
  198   0  62153.09c     09c  TRA   62 153 0  152.92168   908.0          N/A  I-----T-------------  samarium 153 (Sm-153)
  199   0  62154.09c     09c  TRA   62 154 0  153.92228   908.0          N/A  I-----T-------------  samarium 154 (Sm-154)
  200   0  63151.09c     09c  TRA   63 151 0  150.91645   908.0          N/A  I-----T-------------  europium 151 (Eu-151)
  201   0  63152.09c     09c  TRA   63 152 0  151.92210   908.0          N/A  I-----T-------------  europium 152 (Eu-152)
  202   0  63153.09c     09c  TRA   63 153 0  152.92168   908.0          N/A  I-----T-I-----------  europium 153 (Eu-153)
  203   0  63154.09c     09c  TRA   63 154 0  153.92228   908.0          N/A  I-----T-------------  europium 154 (Eu-154)
  204   0  63155.09c     09c  TRA   63 155 0  154.92085   908.0          N/A  I-----T-------------  europium 155 (Eu-155)
  205   0  63156.09c     09c  TRA   63 156 0  155.92548   908.0          N/A  I-----T-------------  europium 156 (Eu-156)
  206   0  63157.09c     09c  TRA   63 157 0  156.92507   908.0          N/A  I-----T-------------  europium 157 (Eu-157)
  207   0  64152.09c     09c  TRA   64 152 0  151.92008   908.0          N/A  I-----T-------------  gadolinium 152 (Gd-152)
  208   0  64153.09c     09c  TRA   64 153 0  152.92168   908.0          N/A  I-----T-------------  gadolinium 153 (Gd-153)
  209   0  64154.09c     09c  TRA   64 154 0  153.92126   908.0          N/A  I-----T-------------  gadolinium 154 (Gd-154)
  210   0  64155.09c     09c  TRA   64 155 0  154.92287   908.0          N/A  I-----T-------------  gadolinium 155 (Gd-155)
  211   0  64156.09c     09c  TRA   64 156 0  155.92245   908.0          N/A  I-----T-------------  gadolinium 156 (Gd-156)
  212   0  64157.09c     09c  TRA   64 157 0  156.92407   908.0          N/A  I-----T-------------  gadolinium 157 (Gd-157)
  213   0  64158.09c     09c  TRA   64 158 0  157.92365   908.0          N/A  I-----T-------------  gadolinium 158 (Gd-158)
  214   0  64160.09c     09c  TRA   64 160 0  159.92685   908.0          N/A  I-----T-------------  gadolinium 160 (Gd-160)
  215   0  65159.09c     09c  TRA   65 159 0  158.92525   908.0          N/A  I-----T-------------  terbium 159 (Tb-159)
  216   0  65160.09c     09c  TRA   65 160 0  159.92685   908.0          N/A  I-----T-------------  terbium 160 (Tb-160)
  217   0  66156.09c     09c  TRA   66 156 0  155.92448   908.0          N/A  I-----T-------------  dysprosium 156 (Dy-156)
  218   0  66158.09c     09c  TRA   66 158 0  157.92465   908.0          N/A  I-----T-------------  dysprosium 158 (Dy-158)
  219   0  66160.09c     09c  TRA   66 160 0  159.92483   908.0          N/A  I-----T-------------  dysprosium 160 (Dy-160)
  220   0  66161.09c     09c  TRA   66 161 0  160.92645   908.0          N/A  I-----T-------------  dysprosium 161 (Dy-161)
  221   0  66162.09c     09c  TRA   66 162 0  161.92703   908.0          N/A  I-----T-------------  dysprosium 162 (Dy-162)
  222   0  66163.09c     09c  TRA   66 163 0  162.92865   908.0          N/A  I-----T-------------  dysprosium 163 (Dy-163)
  223   0  66164.09c     09c  TRA   66 164 0  163.92924   908.0          N/A  I-----T-I-----------  dysprosium 164 (Dy-164)
  224   0  67165.09c     09c  TRA   67 165 0  164.92983   908.0          N/A  I-----T-I-----------  holmium 165 (Ho-165)
  225   0  67366.09c     09c  TRA   67 166 1  165.93245   908.0          N/A  I-----T-------------  holmium 166m (Ho-166m)
  226   0  68162.09c     09c  TRA   68 162 0  161.92905   908.0          N/A  I-----T-------------  erbium 162 (Er-162)
  227   0  68164.09c     09c  TRA   68 164 0  163.92924   908.0          N/A  I-----T-------------  erbium 164 (Er-164)
  228   0  68166.09c     09c  TRA   68 166 0  165.93043   908.0          N/A  I-----T-I-----------  erbium 166 (Er-166)
  229   0  68167.09c     09c  TRA   68 167 0  166.93204   908.0          N/A  I-----T-------------  erbium 167 (Er-167)
  230   0  68168.09c     09c  TRA   68 168 0  167.92960   908.0          N/A  I-----T-------------  erbium 168 (Er-168)
  231   0  68170.09c     09c  TRA   68 170 0  169.93584   908.0          N/A  I-----T-------------  erbium 170 (Er-170)
  232   0  90227.09c     09c  TRA   90 227 0  227.02728   908.0          N/A  I-----T--F----------  thorium 227 (Th-227)
  233   0  90228.09c     09c  TRA   90 228 0  228.02890   908.0          N/A  I-----T--F----------  thorium 228 (Th-228)
  234   0  90229.09c     09c  TRA   90 229 0  229.03150   908.0          N/A  I-----T--F----------  thorium 229 (Th-229)
  235   0  90230.09c     09c  TRA   90 230 0  230.03613   908.0          N/A  I-----T--F----------  thorium 230 (Th-230)
  236   0  90232.09c     09c  TRA   90 232 0  232.03833   908.0          N/A  I-----T--F-D--------  thorium 232 (Th-232)
  237   0  90233.09c     09c  TRA   90 233 0  233.04195   908.0          N/A  I-----T--F----------  thorium 233 (Th-233)
  238   0  90234.09c     09c  TRA   90 234 0  234.04356   908.0          N/A  I-----T--F----------  thorium 234 (Th-234)
  239   0  91231.09c     09c  TRA   91 231 0  231.03571   908.0          N/A  I-----T--F-D--------  protactinium 231 (Pa-231)
  240   0  91232.09c     09c  TRA   91 232 0  232.03833   908.0          N/A  I-----T--F----------  protactinium 232 (Pa-232)
  241   0  91233.09c     09c  TRA   91 233 0  233.03993   908.0          N/A  I-----T-IF-D--------  protactinium 233 (Pa-233)
  242   0  92232.09c     09c  TRA   92 232 0  232.03712   908.0          N/A  I-----T--F----------  uranium 232 (U-232)
  243   0  92233.09c     09c  TRA   92 233 0  233.03964   908.0          N/A  I-----T--F-D--------  uranium 233 (U-233)
  244   0  92234.09c     09c  TRA   92 234 0  234.04093   908.0          N/A  I-----T-IF-D--------  uranium 234 (U-234)
  245   0  92235.09c     09c  TRA   92 235 0  235.04395   908.0          N/A  I-----T--F-D--------  uranium 235 (U-235)
  246   0  92236.09c     09c  TRA   92 236 0  236.04556   908.0          N/A  I-----T--F-D--------  uranium 236 (U-236)
  247   0  92237.09c     09c  TRA   92 237 0  237.04878   908.0          N/A  I-----T--F-D--------  uranium 237 (U-237)
  248   0  92238.09c     09c  TRA   92 238 0  238.05078   908.0          N/A  I-----T--F-D--------  uranium 238 (U-238)
  249   0  92239.09c     09c  TRA   92 239 0  239.05430   908.0          N/A  I-----T--F-D--------  uranium 239 (U-239)
  250   0  92240.09c     09c  TRA   92 240 0  240.05661   908.0          N/A  I-----T--F-D--------  uranium 240 (U-240)
  251   0  92241.09c     09c  TRA   92 241 0  241.06034   908.0          N/A  I-----T--F-D--------  uranium 241 (U-241)
  252   0  93235.09c     09c  TRA   93 235 0  235.04415   908.0          N/A  I-----T-IF----------  neptunium 235 (Np-235)
  253   0  93236.09c     09c  TRA   93 236 0  236.04676   908.0          N/A  I-----T--F----------  neptunium 236 (Np-236)
  254   0  93237.09c     09c  TRA   93 237 0  237.04816   908.0          N/A  I-----T--F-D--------  neptunium 237 (Np-237)
  255   0  93238.09c     09c  TRA   93 238 0  238.05098   908.0          N/A  I-----T--F----------  neptunium 238 (Np-238)
  256   0  93239.09c     09c  TRA   93 239 0  239.05258   908.0          N/A  I-----T-IF----------  neptunium 239 (Np-239)
  257   0  94236.09c     09c  TRA   94 236 0  236.04576   908.0          N/A  I-----T-IF----------  plutonium 236 (Pu-236)
  258   0  94237.09c     09c  TRA   94 237 0  237.04836   908.0          N/A  I-----T--F----------  plutonium 237 (Pu-237)
  259   0  94238.09c     09c  TRA   94 238 0  238.04947   908.0          N/A  I-----T--F-D--------  plutonium 238 (Pu-238)
  260   0  94239.09c     09c  TRA   94 239 0  239.05218   908.0          N/A  I-----T--F-D--------  plutonium 239 (Pu-239)
  261   0  94240.09c     09c  TRA   94 240 0  240.05420   908.0          N/A  I-----T--F-D--------  plutonium 240 (Pu-240)
  262   0  94241.09c     09c  TRA   94 241 0  241.04873   908.0          N/A  I-----T--F-D--------  plutonium 241 (Pu-241)
  263   0  94242.09c     09c  TRA   94 242 0  242.05841   908.0          N/A  I-----T--F-D--------  plutonium 242 (Pu-242)
  264   0  94243.09c     09c  TRA   94 243 0  243.06203   908.0          N/A  I-----T--F----------  plutonium 243 (Pu-243)
  265   0  94244.09c     09c  TRA   94 244 0  244.06465   908.0          N/A  I-----T--F----------  plutonium 244 (Pu-244)
  266   0  95241.09c     09c  TRA   95 241 0  241.05680   908.0          N/A  I-----T-IF-D--------  americium 241 (Am-241)
  267   0  95242.09c     09c  TRA   95 242 0  242.05952   908.0          N/A  I-----T--F----------  americium 242 (Am-242)
  268   0  95342.09c     09c  TRA   95 242 1  242.05952   908.0          N/A  I-----T--F----------  americium 242m (Am-242m)
  269   0  95243.09c     09c  TRA   95 243 0  243.06143   908.0          N/A  I-----T-IF-D--------  americium 243 (Am-243)
  270   0  95244.09c     09c  TRA   95 244 0  244.06465   908.0          N/A  I-----T--F----------  americium 244 (Am-244)
  271   0  95344.09c     09c  TRA   95 244 1  244.06465   908.0          N/A  I-----T--F----------  americium 244m (Am-244m)
  272   0  96240.09c     09c  TRA   96 240 0  240.05520   908.0          N/A  I-----T--F----------  curium 240 (Cm-240)
  273   0  96241.09c     09c  TRA   96 241 0  241.05781   908.0          N/A  I-----T--F----------  curium 241 (Cm-241)
  274   0  96242.09c     09c  TRA   96 242 0  242.05841   908.0          N/A  I-----T--F-D--------  curium 242 (Cm-242)
  275   0  96243.09c     09c  TRA   96 243 0  243.06103   908.0          N/A  I-----T--F----------  curium 243 (Cm-243)
  276   0  96244.09c     09c  TRA   96 244 0  244.06263   908.0          N/A  I-----T--F----------  curium 244 (Cm-244)
  277   0  96245.09c     09c  TRA   96 245 0  245.06525   908.0          N/A  I-----T--F-D--------  curium 245 (Cm-245)
  278   0  96246.09c     09c  TRA   96 246 0  246.06685   908.0          N/A  I-----T--F----------  curium 246 (Cm-246)
  279   0  96247.09c     09c  TRA   96 247 0  247.07046   908.0          N/A  I-----T--F----------  curium 247 (Cm-247)
  280   0  96248.09c     09c  TRA   96 248 0  248.07207   908.0          N/A  I-----T--F----------  curium 248 (Cm-248)
  281   0  96249.09c     09c  TRA   96 249 0  249.07570   908.0          N/A  I-----T--F----------  curium 249 (Cm-249)
  282   0  96250.09c     09c  TRA   96 250 0  250.07830   908.0          N/A  I-----T--F----------  curium 250 (Cm-250)

 --- Table  2: Reaction and decay data: 

 Nuclide    1 / 282 : 1001.09c -- hydrogen (H-1)

 Pointers                     : 15223 40080942
 Primary type                 : Transport
 Nuclide ZAI                  : 10010
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/1001ENDF7.ace
 Atomic weight (AW)           : 1.00782
 Atomic weight ratio (AWR)    : 0.99917
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 2 reaction channels
 - 1 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 2 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =    102  Q =  2.22463E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 1 special reaction:

   1    MT =    204  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  : total deuteron production

 Nuclide    2 / 282 : 1002.09c -- deuterium (H-2)

 Pointers                     : 15549 40085585
 Primary type                 : Transport
 Nuclide ZAI                  : 10020
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/1002ENDF7.ace
 Atomic weight (AW)           : 2.01410
 Atomic weight ratio (AWR)    : 1.99680
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 1.50000E+02
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 3 reaction channels
 - 2 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 3 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -2.22500E+00 MeV  Emin = 3.33929E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =    102  Q =  6.25740E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 2 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 3.33929E+00 MeV  : total proton production
   2    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  : total triton production

 Nuclide    3 / 282 : 1003.09c -- tritium (H-3)

 Pointers                     : 16014 40093392
 Primary type                 : Transport
 Nuclide ZAI                  : 10030
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/1003ENDF7.ace
 Atomic weight (AW)           : 3.01550
 Atomic weight ratio (AWR)    : 2.98960
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 2 reaction channels
 - 1 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 2 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -6.25756E+00 MeV  Emin = 8.35067E+00 MeV  frac = 1.00000E+00  : (n,2n)

 1 special reaction:

   1    MT =    204  Q =  0.00000E+00 MeV  Emin = 8.35067E+00 MeV  : total deuteron production

 Nuclide    4 / 282 : 2003.09c -- helium 3 (He-3)

 Pointers                     : 16335 40103490
 Primary type                 : Transport
 Nuclide ZAI                  : 20030
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/2003ENDF7.ace
 Atomic weight (AW)           : 3.01493
 Atomic weight ratio (AWR)    : 2.98903
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 4 reaction channels
 - 4 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 4 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =    102  Q =  2.05778E+01 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
   3    MT =    103  Q =  7.63752E-01 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,p)
   4    MT =    104  Q = -3.26895E+00 MeV  Emin = 4.36261E+00 MeV  frac = 1.00000E+00  : (n,d)

 4 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 4.36261E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  : total alpha production

 Nuclide    5 / 282 : 2004.09c -- helium 4 (He-4)

 Pointers                     : 17016 40107502
 Primary type                 : Transport
 Nuclide ZAI                  : 20040
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/2004ENDF7.ace
 Atomic weight (AW)           : 4.00260
 Atomic weight ratio (AWR)    : 3.96822
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 1 reaction channels
 - No special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 1 reaction channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering

 Nuclide    6 / 282 : 3006.09c -- lithium 6 (Li-6)

 Pointers                     : 17193 40111842
 Primary type                 : Transport
 Nuclide ZAI                  : 30060
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/3006ENDF7.ace
 Atomic weight (AW)           : 6.01507
 Atomic weight ratio (AWR)    : 5.96340
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 36 reaction channels
 - 5 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 36 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     24  Q = -3.69800E+00 MeV  Emin = 4.31812E+00 MeV  frac = 1.00000E+00  : (n,2nalpha)
   3    MT =     51  Q = -1.50000E+00 MeV  Emin = 1.75154E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   4    MT =     52  Q = -2.00000E+00 MeV  Emin = 2.33540E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
